Date	Open	High	Low	Close*	Adj Close**	Volume
16-Apr-18	"24,483.15"	"24,675.36"	"24,480.20"	"24,573.04"	"24,573.04"	"3,050,700"
13-Apr-18	"24,582.82"	"24,646.45"	"24,243.74"	"24,360.14"	"24,360.14"	"3,318,900"
12-Apr-18	"24,302.82"	"24,592.12"	"24,302.82"	"24,483.05"	"24,483.05"	"3,361,300"
11-Apr-18	"24,274.19"	"24,366.57"	"24,150.87"	"24,189.45"	"24,189.45"	"2,863,600"
10-Apr-18	"24,198.95"	"24,511.35"	"24,198.95"	"24,408.00"	"24,408.00"	"3,685,900"
9-Apr-18	"24,037.52"	"24,373.18"	"23,954.83"	"23,979.10"	"23,979.10"	"3,807,900"
6-Apr-18	"24,373.60"	"24,434.40"	"23,738.20"	"23,932.76"	"23,932.76"	"3,959,900"
5-Apr-18	"24,313.91"	"24,622.26"	"24,313.91"	"24,505.22"	"24,505.22"	"3,477,900"
4-Apr-18	"23,654.15"	"24,308.96"	"23,523.16"	"24,264.30"	"24,264.30"	"3,885,400"
3-Apr-18	"23,698.33"	"24,044.35"	"23,664.33"	"24,033.36"	"24,033.36"	"3,941,300"
2-Apr-18	"24,076.60"	"24,123.80"	"23,344.52"	"23,644.19"	"23,644.19"	"5,098,200"
29-Mar-18	"23,949.18"	"24,314.30"	"23,928.13"	"24,103.11"	"24,103.11"	"4,635,500"
28-Mar-18	"23,883.08"	"24,092.47"	"23,728.67"	"23,848.42"	"23,848.42"	"5,300,400"
27-Mar-18	"24,276.62"	"24,446.22"	"23,708.73"	"23,857.71"	"23,857.71"	"5,244,800"
26-Mar-18	"23,825.74"	"24,232.30"	"23,741.22"	"24,202.60"	"24,202.60"	"4,795,400"
23-Mar-18	"23,995.18"	"24,108.47"	"23,509.06"	"23,533.20"	"23,533.20"	"4,825,500"
22-Mar-18	"24,526.01"	"24,526.01"	"23,938.74"	"23,957.89"	"23,957.89"	"4,392,800"
21-Mar-18	"24,723.49"	"24,977.65"	"24,655.40"	"24,682.31"	"24,682.31"	"3,432,300"
20-Mar-18	"24,650.64"	"24,803.61"	"24,650.64"	"24,727.27"	"24,727.27"	"3,425,100"
19-Mar-18	"24,893.69"	"24,893.69"	"24,453.14"	"24,610.91"	"24,610.91"	"3,779,900"
16-Mar-18	"24,877.34"	"25,031.00"	"24,857.09"	"24,946.51"	"24,946.51"	"6,542,400"
15-Mar-18	"24,837.29"	"25,053.87"	"24,753.29"	"24,873.66"	"24,873.66"	"3,163,100"
14-Mar-18	"25,086.97"	"25,130.12"	"24,668.83"	"24,758.12"	"24,758.12"	"3,568,300"
13-Mar-18	"25,257.75"	"25,376.40"	"24,947.50"	"25,007.03"	"25,007.03"	"4,478,800"
12-Mar-18	"25,372.44"	"25,449.15"	"25,152.02"	"25,178.61"	"25,178.61"	"3,625,800"
9-Mar-18	"25,004.89"	"25,336.33"	"25,004.89"	"25,335.74"	"25,335.74"	"3,715,700"
8-Mar-18	"24,853.41"	"24,950.49"	"24,703.05"	"24,895.21"	"24,895.21"	"3,273,000"
7-Mar-18	"24,758.15"	"24,849.68"	"24,535.12"	"24,801.36"	"24,801.36"	"3,940,700"
6-Mar-18	"24,965.89"	"24,995.24"	"24,708.41"	"24,884.12"	"24,884.12"	"3,317,700"
5-Mar-18	"24,471.31"	"24,961.00"	"24,387.15"	"24,874.76"	"24,874.76"	"3,839,100"
2-Mar-18	"24,394.91"	"24,592.46"	"24,217.76"	"24,538.06"	"24,538.06"	"4,371,300"
1-Mar-18	"25,024.04"	"25,185.35"	"24,442.56"	"24,608.98"	"24,608.98"	"5,062,800"
28-Feb-18	"25,485.15"	"25,576.15"	"25,022.42"	"25,029.20"	"25,029.20"	"4,518,700"
27-Feb-18	"25,735.78"	"25,800.35"	"25,407.83"	"25,410.03"	"25,410.03"	"4,383,900"
26-Feb-18	"25,403.35"	"25,732.80"	"25,398.56"	"25,709.27"	"25,709.27"	"4,733,600"
23-Feb-18	"25,050.51"	"25,313.91"	"25,028.73"	"25,309.99"	"25,309.99"	"3,354,200"
22-Feb-18	"24,855.41"	"25,156.72"	"24,854.83"	"24,962.48"	"24,962.48"	"3,789,000"
21-Feb-18	"24,988.06"	"25,267.99"	"24,792.99"	"24,797.78"	"24,797.78"	"4,560,700"
20-Feb-18	"25,124.91"	"25,179.01"	"24,884.19"	"24,964.75"	"24,964.75"	"4,215,100"
16-Feb-18	"25,165.94"	"25,432.42"	"25,149.26"	"25,219.38"	"25,219.38"	"4,067,300"
15-Feb-18	"25,047.82"	"25,203.95"	"24,809.42"	"25,200.37"	"25,200.37"	"4,167,800"
14-Feb-18	"24,535.82"	"24,925.95"	"24,490.36"	"24,893.49"	"24,893.49"	"4,311,600"
13-Feb-18	"24,540.33"	"24,705.72"	"24,421.03"	"24,640.45"	"24,640.45"	"3,744,100"
12-Feb-18	"24,337.76"	"24,765.16"	"24,290.48"	"24,601.27"	"24,601.27"	"4,966,100"
9-Feb-18	"23,992.67"	"24,382.14"	"23,360.29"	"24,190.90"	"24,190.90"	"7,350,300"
8-Feb-18	"24,902.30"	"24,903.68"	"23,849.23"	"23,860.46"	"23,860.46"	"6,575,000"
7-Feb-18	"24,892.87"	"25,293.96"	"24,785.44"	"24,893.35"	"24,893.35"	"5,046,200"
6-Feb-18	"24,085.17"	"24,946.23"	"23,778.74"	"24,912.77"	"24,912.77"	"8,239,400"
5-Feb-18	"25,337.87"	"25,520.53"	"23,923.88"	"24,345.75"	"24,345.75"	"7,144,500"
2-Feb-18	"26,061.79"	"26,061.79"	"25,490.66"	"25,520.96"	"25,520.96"	"5,228,800"
1-Feb-18	"26,083.04"	"26,306.70"	"26,014.44"	"26,186.71"	"26,186.71"	"4,106,200"
31-Jan-18	"26,268.17"	"26,338.03"	"26,050.98"	"26,149.39"	"26,149.39"	"4,791,300"
30-Jan-18	"26,198.45"	"26,256.99"	"26,028.42"	"26,076.89"	"26,076.89"	"4,483,300"
29-Jan-18	"26,584.28"	"26,608.90"	"26,435.34"	"26,439.48"	"26,439.48"	"4,210,000"
26-Jan-18	"26,466.74"	"26,616.71"	"26,425.35"	"26,616.71"	"26,616.71"	"4,777,800"
25-Jan-18	"26,313.06"	"26,458.25"	"26,259.72"	"26,392.79"	"26,392.79"	"4,013,900"
24-Jan-18	"26,282.07"	"26,392.80"	"26,106.94"	"26,252.12"	"26,252.12"	"5,187,900"
23-Jan-18	"26,214.87"	"26,246.19"	"26,143.90"	"26,210.81"	"26,210.81"	"4,334,900"
22-Jan-18	"26,025.32"	"26,215.23"	"25,974.65"	"26,214.60"	"26,214.60"	"4,312,000"
19-Jan-18	"25,987.35"	"26,071.72"	"25,942.83"	"26,071.72"	"26,071.72"	"5,850,000"
18-Jan-18	"26,149.55"	"26,153.42"	"25,947.32"	"26,017.81"	"26,017.81"	"4,927,800"
17-Jan-18	"25,910.78"	"26,130.45"	"25,865.02"	"26,115.65"	"26,115.65"	"5,227,200"
16-Jan-18	"25,987.62"	"26,086.12"	"25,702.99"	"25,792.86"	"25,792.86"	"6,065,200"
12-Jan-18	"25,638.39"	"25,810.43"	"25,633.08"	"25,803.19"	"25,803.19"	"3,763,900"
11-Jan-18	"25,398.60"	"25,575.42"	"25,396.19"	"25,574.73"	"25,574.73"	"3,468,300"
10-Jan-18	"25,348.13"	"25,404.92"	"25,256.99"	"25,369.13"	"25,369.13"	"3,414,700"
9-Jan-18	"25,312.05"	"25,439.78"	"25,308.41"	"25,385.80"	"25,385.80"	"3,334,900"
8-Jan-18	"25,308.40"	"25,311.99"	"25,235.41"	"25,283.00"	"25,283.00"	"3,413,900"
5-Jan-18	"25,114.92"	"25,299.79"	"25,112.01"	"25,295.87"	"25,295.87"	"3,580,200"
4-Jan-18	"24,964.86"	"25,105.96"	"24,963.27"	"25,075.13"	"25,075.13"	"4,032,800"
3-Jan-18	"24,850.45"	"24,941.92"	"24,825.55"	"24,922.68"	"24,922.68"	"4,567,900"
2-Jan-18	"24,809.35"	"24,864.19"	"24,741.70"	"24,824.01"	"24,824.01"	"3,411,300"
29-Dec-17	"24,849.63"	"24,871.66"	"24,719.22"	"24,719.22"	"24,719.22"	"2,707,600"
28-Dec-17	"24,807.21"	"24,839.23"	"24,797.13"	"24,837.51"	"24,837.51"	"2,009,600"
27-Dec-17	"24,766.52"	"24,789.52"	"24,731.68"	"24,774.30"	"24,774.30"	"2,258,900"
26-Dec-17	"24,715.84"	"24,778.13"	"24,708.42"	"24,746.21"	"24,746.21"	"2,082,900"
22-Dec-17	"24,764.04"	"24,784.15"	"24,717.51"	"24,754.06"	"24,754.06"	"2,551,400"
21-Dec-17	"24,778.26"	"24,850.91"	"24,766.27"	"24,782.29"	"24,782.29"	"3,395,300"
20-Dec-17	"24,838.09"	"24,852.44"	"24,697.11"	"24,726.65"	"24,726.65"	"3,417,900"
19-Dec-17	"24,834.38"	"24,850.11"	"24,715.60"	"24,754.75"	"24,754.75"	"3,353,300"
18-Dec-17	"24,739.56"	"24,876.07"	"24,739.56"	"24,792.20"	"24,792.20"	"3,548,800"
15-Dec-17	"24,585.71"	"24,688.62"	"24,584.44"	"24,651.74"	"24,651.74"	"6,357,400"
14-Dec-17	"24,631.01"	"24,672.48"	"24,508.66"	"24,508.66"	"24,508.66"	"3,147,800"
13-Dec-17	"24,525.19"	"24,666.02"	"24,518.30"	"24,585.43"	"24,585.43"	"3,252,800"
12-Dec-17	"24,452.96"	"24,552.97"	"24,443.83"	"24,504.80"	"24,504.80"	"3,422,200"
11-Dec-17	"24,338.11"	"24,389.72"	"24,314.74"	"24,386.03"	"24,386.03"	"3,005,800"
8-Dec-17	"24,263.26"	"24,330.12"	"24,225.50"	"24,329.16"	"24,329.16"	"2,935,900"
7-Dec-17	"24,116.60"	"24,262.88"	"24,101.24"	"24,211.48"	"24,211.48"	"3,190,600"
6-Dec-17	"24,171.90"	"24,229.35"	"24,134.49"	"24,140.91"	"24,140.91"	"3,127,200"
5-Dec-17	"24,335.01"	"24,349.74"	"24,155.28"	"24,180.64"	"24,180.64"	"3,711,900"
4-Dec-17	"24,424.11"	"24,534.04"	"24,288.19"	"24,290.05"	"24,290.05"	"4,242,500"
1-Dec-17	"24,305.40"	"24,322.06"	"23,921.90"	"24,231.59"	"24,231.59"	"4,179,100"
30-Nov-17	"24,013.80"	"24,327.82"	"24,013.80"	"24,272.35"	"24,272.35"	"4,882,000"
29-Nov-17	"23,883.26"	"23,959.76"	"23,872.59"	"23,940.68"	"23,940.68"	"4,014,100"
28-Nov-17	"23,625.19"	"23,849.61"	"23,617.11"	"23,836.71"	"23,836.71"	"3,192,400"
27-Nov-17	"23,552.86"	"23,638.92"	"23,545.02"	"23,580.78"	"23,580.78"	"2,963,200"
24-Nov-17	"23,552.75"	"23,599.18"	"23,551.59"	"23,557.99"	"23,557.99"	"1,186,100"
22-Nov-17	"23,597.24"	"23,605.77"	"23,507.61"	"23,526.18"	"23,526.18"	"2,687,600"
21-Nov-17	"23,500.15"	"23,617.80"	"23,500.15"	"23,590.83"	"23,590.83"	"3,296,500"
20-Nov-17	"23,370.71"	"23,456.88"	"23,360.58"	"23,430.33"	"23,430.33"	"3,153,300"
17-Nov-17	"23,433.77"	"23,433.77"	"23,356.01"	"23,358.24"	"23,358.24"	"3,860,000"
16-Nov-17	"23,365.34"	"23,492.19"	"23,365.34"	"23,458.36"	"23,458.36"	"4,020,200"
15-Nov-17	"23,334.59"	"23,344.99"	"23,242.75"	"23,271.28"	"23,271.28"	"4,043,000"
14-Nov-17	"23,388.40"	"23,414.08"	"23,271.57"	"23,409.47"	"23,409.47"	"5,613,300"
13-Nov-17	"23,367.47"	"23,461.68"	"23,343.34"	"23,439.70"	"23,439.70"	"4,912,600"
10-Nov-17	"23,432.71"	"23,452.20"	"23,392.96"	"23,422.21"	"23,422.21"	"3,512,800"
9-Nov-17	"23,492.09"	"23,516.74"	"23,310.02"	"23,461.94"	"23,461.94"	"3,054,400"
8-Nov-17	"23,542.60"	"23,575.00"	"23,510.56"	"23,563.36"	"23,563.36"	"2,646,700"
7-Nov-17	"23,574.03"	"23,602.12"	"23,484.19"	"23,557.23"	"23,557.23"	"2,850,800"
6-Nov-17	"23,533.96"	"23,574.86"	"23,520.75"	"23,548.42"	"23,548.42"	"3,251,900"
3-Nov-17	"23,549.59"	"23,557.06"	"23,481.57"	"23,539.19"	"23,539.19"	"3,122,500"
2-Nov-17	"23,463.24"	"23,531.38"	"23,350.98"	"23,516.26"	"23,516.26"	"3,480,400"
1-Nov-17	"23,442.90"	"23,517.71"	"23,388.91"	"23,435.01"	"23,435.01"	"3,612,600"
31-Oct-17	"23,369.22"	"23,406.35"	"23,334.39"	"23,377.24"	"23,377.24"	"3,880,500"
30-Oct-17	"23,405.75"	"23,428.75"	"23,327.87"	"23,348.74"	"23,348.74"	"4,369,000"
27-Oct-17	"23,419.16"	"23,449.40"	"23,353.16"	"23,434.19"	"23,434.19"	"5,188,700"
26-Oct-17	"23,380.89"	"23,459.84"	"23,380.89"	"23,400.86"	"23,400.86"	"3,706,000"
25-Oct-17	"23,431.09"	"23,451.51"	"23,251.11"	"23,329.46"	"23,329.46"	"3,995,600"
24-Oct-17	"23,346.78"	"23,485.25"	"23,343.23"	"23,441.76"	"23,441.76"	"4,068,500"
23-Oct-17	"23,348.95"	"23,368.37"	"23,273.96"	"23,273.96"	"23,273.96"	"4,568,300"
20-Oct-17	"23,205.18"	"23,328.84"	"23,201.78"	"23,328.63"	"23,328.63"	"4,743,800"
19-Oct-17	"23,107.47"	"23,167.24"	"23,052.67"	"23,163.04"	"23,163.04"	"3,504,000"
18-Oct-17	"23,087.13"	"23,172.93"	"23,086.75"	"23,157.60"	"23,157.60"	"2,718,700"
17-Oct-17	"22,952.41"	"23,002.20"	"22,948.23"	"22,997.44"	"22,997.44"	"2,730,900"
16-Oct-17	"22,892.92"	"22,960.12"	"22,887.12"	"22,956.96"	"22,956.96"	"2,471,800"
13-Oct-17	"22,876.43"	"22,905.33"	"22,855.93"	"22,871.72"	"22,871.72"	"2,595,600"
12-Oct-17	"22,854.85"	"22,884.82"	"22,821.13"	"22,841.01"	"22,841.01"	"2,917,900"
11-Oct-17	"22,827.65"	"22,872.89"	"22,821.66"	"22,872.89"	"22,872.89"	"3,160,000"
10-Oct-17	"22,784.76"	"22,850.51"	"22,770.99"	"22,830.68"	"22,830.68"	"3,192,700"
9-Oct-17	"22,779.73"	"22,803.37"	"22,739.38"	"22,761.07"	"22,761.07"	"3,107,700"
6-Oct-17	"22,762.03"	"22,773.67"	"22,730.85"	"22,773.67"	"22,773.67"	"2,214,500"
5-Oct-17	"22,669.08"	"22,777.04"	"22,655.14"	"22,775.39"	"22,775.39"	"2,464,000"
4-Oct-17	"22,645.67"	"22,685.94"	"22,632.80"	"22,661.64"	"22,661.64"	"2,357,300"
3-Oct-17	"22,564.45"	"22,646.32"	"22,562.90"	"22,641.67"	"22,641.67"	"2,388,300"
2-Oct-17	"22,423.47"	"22,559.38"	"22,416.00"	"22,557.60"	"22,557.60"	"2,685,300"
29-Sep-17	"22,358.47"	"22,405.63"	"22,332.96"	"22,405.09"	"22,405.09"	"2,747,900"
28-Sep-17	"22,306.83"	"22,394.74"	"22,288.97"	"22,381.20"	"22,381.20"	"2,630,100"
27-Sep-17	"22,330.93"	"22,371.10"	"22,254.93"	"22,340.71"	"22,340.71"	"3,429,000"
26-Sep-17	"22,322.03"	"22,369.35"	"22,279.52"	"22,284.32"	"22,284.32"	"2,859,900"
25-Sep-17	"22,320.47"	"22,359.88"	"22,219.11"	"22,296.09"	"22,296.09"	"3,324,300"
22-Sep-17	"22,334.07"	"22,364.31"	"22,299.58"	"22,349.59"	"22,349.59"	"2,971,400"
21-Sep-17	"22,414.02"	"22,419.51"	"22,356.55"	"22,359.23"	"22,359.23"	"2,873,900"
20-Sep-17	"22,351.38"	"22,413.26"	"22,314.68"	"22,412.59"	"22,412.59"	"3,345,600"
19-Sep-17	"22,349.70"	"22,386.01"	"22,340.71"	"22,370.80"	"22,370.80"	"2,955,700"
18-Sep-17	"22,297.92"	"22,355.62"	"22,283.35"	"22,331.35"	"22,331.35"	"3,027,400"
15-Sep-17	"22,252.44"	"22,275.02"	"22,214.52"	"22,268.34"	"22,268.34"	"5,275,400"
14-Sep-17	"22,144.96"	"22,216.44"	"22,135.26"	"22,203.48"	"22,203.48"	"2,977,800"
13-Sep-17	"22,103.47"	"22,158.18"	"22,095.79"	"22,158.18"	"22,158.18"	"2,918,900"
12-Sep-17	"22,090.56"	"22,134.57"	"22,087.09"	"22,118.86"	"22,118.86"	"3,645,800"
11-Sep-17	"21,927.79"	"22,067.10"	"21,927.79"	"22,057.37"	"22,057.37"	"3,127,700"
8-Sep-17	"21,764.43"	"21,846.63"	"21,731.12"	"21,797.79"	"21,797.79"	"2,894,000"
7-Sep-17	"21,820.38"	"21,850.01"	"21,745.71"	"21,784.78"	"21,784.78"	"3,338,100"
6-Sep-17	"21,815.76"	"21,849.24"	"21,794.07"	"21,807.64"	"21,807.64"	"3,187,600"
5-Sep-17	"21,912.37"	"21,921.09"	"21,709.63"	"21,753.31"	"21,753.31"	"3,328,400"
1-Sep-17	"21,981.77"	"22,038.97"	"21,974.91"	"21,987.56"	"21,987.56"	"2,562,400"
31-Aug-17	"21,936.01"	"21,985.76"	"21,910.50"	"21,948.10"	"21,948.10"	"3,767,900"
30-Aug-17	"21,859.76"	"21,914.26"	"21,839.47"	"21,892.43"	"21,892.43"	"2,428,400"
29-Aug-17	"21,718.00"	"21,879.22"	"21,673.58"	"21,865.37"	"21,865.37"	"2,273,400"
28-Aug-17	"21,832.50"	"21,861.49"	"21,767.94"	"21,808.40"	"21,808.40"	"2,187,400"
25-Aug-17	"21,819.08"	"21,906.86"	"21,812.81"	"21,813.67"	"21,813.67"	"2,175,700"
24-Aug-17	"21,839.90"	"21,870.11"	"21,765.82"	"21,783.40"	"21,783.40"	"2,284,800"
23-Aug-17	"21,850.27"	"21,866.66"	"21,808.39"	"21,812.09"	"21,812.09"	"2,348,100"
22-Aug-17	"21,739.78"	"21,912.83"	"21,738.13"	"21,899.89"	"21,899.89"	"2,449,800"
